time,open,high,low,close,volume
2025-01-04 02:00:00,43307.81316627793,43401.16028640843,43137.795379504845,43331.818630085974,109.75388633226852
2025-01-04 03:00:00,43354.150206179605,43589.790940994455,43373.54696682474,43393.35314183937,955.0557703457245
2025-01-04 04:00:00,43475.92780461226,43658.416801311214,43423.34227612096,43520.92609822645,395.79809083292434
2025-01-04 05:00:00,44146.75036352908,44230.71413884599,43916.650036767445,44082.48272274229,810.6563285150985
2025-01-04 06:00:00,44102.87070827998,44128.46408688731,43994.55339943987,44115.76784241635,898.9337644824698
2025-01-04 07:00:00,43290.80821882037,43444.31510066012,43342.83735733578,43368.22229929752,785.359568545725
2025-01-04 08:00:00,42607.21404839391,42716.38192481202,42548.77439153657,42698.42578371799,839.6740533613206
2025-01-04 09:00:00,42860.07092277883,43100.888198849745,42931.75608020284,42949.22541578828,987.9756206510579
2025-01-04 10:00:00,41849.74119826622,41917.957596020424,41550.56257113646,41748.29262512323,778.0403667330474
2025-01-04 11:00:00,40671.13813892401,40691.26537330315,40597.899879282886,40614.856727509694,602.5638247622246
2025-01-04 12:00:00,41251.113161369605,41375.13731122084,41250.29051230906,41352.1460385836,521.7945777947136
2025-01-04 13:00:00,41182.315483155115,41272.8378654873,41236.70929346126,41261.222155657306,684.2892719044572
2025-01-04 14:00:00,41686.34850601307,41931.82322148886,41652.84208104959,41731.06081581039,881.7392153705142
2025-01-04 15:00:00,42947.03454691695,43100.1795866813,42844.704776069535,43052.0482924916,972.8909440368751
2025-01-04 16:00:00,43389.62911328312,43304.02569584376,43168.17677926542,43288.05314776182,570.7880597531339
2025-01-04 17:00:00,43332.3917500608,43478.64095544985,43191.46666673638,43342.243211195586,664.8022720756571
2025-01-04 18:00:00,44241.16187871136,44151.78253258317,44079.741080957894,44141.752118304634,901.2374055018247
2025-01-04 19:00:00,44298.39139447412,44448.79138713892,44210.24717643735,44347.75461782644,269.30904375138516
2025-01-04 20:00:00,42609.13083347003,42632.35339617938,42491.7804069187,42508.302244133425,987.5896700316426
2025-01-04 21:00:00,42063.733393291586,42250.80789477897,41990.97292369269,42103.83147901802,832.4155177362538
2025-01-04 22:00:00,41482.48605768936,41577.91496610798,41219.17969187506,41389.40131208247,753.147557549524
2025-01-04 23:00:00,41928.51797517188,41966.31582452356,41750.50326206707,41837.99551344635,879.4575005503675
2025-01-05 00:00:00,42886.91710385603,43078.34827274325,42834.50230843692,42866.74171854212,442.80177096791937
2025-01-05 01:00:00,42579.27514376613,42713.510370631564,42328.38653615984,42507.36783027265,521.8238438154733
2025-01-05 02:00:00,41258.82554894035,41205.98850591961,41016.26824197118,41194.376738680265,999.7459059575175
2025-01-05 03:00:00,40796.548600179325,40944.77716710479,40628.607197159086,40741.75350535269,950.2891568941852
2025-01-05 04:00:00,40507.520229493755,40506.81156086957,40389.665745271974,40415.76612885248,645.557171005792
2025-01-05 05:00:00,40983.8334905925,41006.46667516172,40822.07794436945,40959.6410389639,422.3464462295565
2025-01-05 06:00:00,41276.990956622125,41380.2027891217,41113.45110468027,41272.8299328609,866.9633502866861
2025-01-05 07:00:00,40772.90157617531,40808.56233214961,40582.11922560738,40696.25961218707,463.1345795911573
2025-01-05 08:00:00,41187.222971835174,41407.50317021558,41218.30672006693,41262.243615634834,113.09019910109373
2025-01-05 09:00:00,42410.10001247317,42507.34437705188,42307.802260141376,42432.962034189375,493.72742982135617
2025-01-05 10:00:00,42224.90673523593,42355.332350643526,42081.22639135181,42246.760396668826,659.8780302050861
2025-01-05 11:00:00,42819.58945605961,43080.24055260617,42691.63408869608,42895.28387216744,933.9288626453449
2025-01-05 12:00:00,41475.306799873004,41572.05518665643,41273.59443017713,41476.83769045952,395.8764492587574
2025-01-05 13:00:00,41384.28619026019,41603.578417845754,41422.438791839886,41472.23567032571,215.9917497195843
2025-01-05 14:00:00,41900.74493707731,41855.80999074724,41745.505689602585,41817.780883165164,526.5654762365851
2025-01-05 15:00:00,41010.33105154723,41210.61967188478,41038.13600220104,41073.52492482526,136.78175463983098
2025-01-05 16:00:00,40601.84667850698,40715.010513705754,40660.96580449213,40679.0074596541,514.7008912294532
2025-01-05 17:00:00,40075.30559912021,40115.964597639606,40001.63098707136,40074.62086995062,721.3553457664287
2025-01-05 18:00:00,39467.065473563795,39726.63788206996,39371.75046212547,39553.87080190384,349.18988333248336
2025-01-05 19:00:00,39699.97786828438,39922.98304308364,39613.93522206027,39762.699347573434,288.41439100303927
2025-01-05 20:00:00,39576.31101047139,39706.0902257881,39510.71120584884,39583.72608814339,772.7238443203809
2025-01-05 21:00:00,37841.2615487875,37807.87077429828,37753.22571125349,37800.93747700367,905.6861539184794
2025-01-05 22:00:00,40172.980629026635,40187.95361874695,40076.57524563175,40166.43003327193,318.2234532712567
2025-01-05 23:00:00,41007.34328429668,41161.320548633215,41028.439828254996,41105.98301024807,389.87124902486045
2025-01-06 00:00:00,40634.535248290515,40639.849724885506,40434.682531662475,40615.528713367115,711.1920872300407
2025-01-06 01:00:00,39695.43478226447,39934.548017387264,39678.457211633475,39777.59136216677,583.395887636693
2025-01-06 02:00:00,40984.735703865874,41117.64609486,41002.920575715856,41029.093096319135,426.7740667587716
2025-01-06 03:00:00,41482.47318682833,41646.409683590915,41393.87027553512,41512.341996473035,987.8637239136817
2025-01-06 04:00:00,40341.390766057404,40413.2543732848,40361.82606462746,40392.69802987835,244.6132359336001
2025-01-06 05:00:00,40821.11233675882,40926.029313061415,40829.60295931996,40887.8876554633,907.0888821637826
2025-01-06 06:00:00,40888.98364768034,41052.521099191596,40767.22181231663,40968.45448056413,458.07003914116746
2025-01-06 07:00:00,40392.50340766954,40524.05486656906,40154.0447793335,40328.56809464859,332.1125443404459
2025-01-06 08:00:00,40787.52141401417,40962.388995089976,40659.417870577534,40772.922120961026,351.98118429425574
2025-01-06 09:00:00,39981.26063189265,40170.50158704364,39979.11514814344,40016.53936577982,482.8927947547751
2025-01-06 10:00:00,38713.02654409512,38776.23550654918,38635.66378893944,38753.98358444502,623.114399280351
2025-01-06 11:00:00,38836.33447220939,38859.97675945373,38736.59386452612,38830.00723270095,146.6411831401842
2025-01-06 12:00:00,38166.7091118291,38212.74491818251,38011.55452325752,38200.64009599188,828.8870012691714
2025-01-06 13:00:00,37994.40715399534,37993.34712051452,37815.73715272465,37945.03537724704,636.0748665470599
2025-01-06 14:00:00,36166.93643685699,36170.231017169266,35939.43395761943,36107.247652678125,968.5242195998613
2025-01-06 15:00:00,35645.835219538494,35589.98595775666,35437.903976507136,35567.881013480466,263.1097595490941
2025-01-06 16:00:00,35600.80752730139,35767.48824738804,35514.92589278307,35665.04519965032,815.7405806739011
2025-01-06 17:00:00,35529.922192317026,35625.54477652685,35560.543230769,35589.665532113664,833.117248208244
2025-01-06 18:00:00,35812.24572864214,35895.80220175288,35674.35788068578,35831.51500237697,834.9394955244194
2025-01-06 19:00:00,37347.6711982751,37436.660250081666,37284.238494082914,37354.64161443153,371.24008674772784
2025-01-06 20:00:00,37384.040811619554,37449.18695276954,37237.51015793529,37405.75649512085,589.1975750025897
2025-01-06 21:00:00,38623.205253842956,38872.720623004636,38576.5486494774,38697.330369262054,945.8489112521277
2025-01-06 22:00:00,37614.24957460636,37617.85824754647,37442.437183311275,37591.68089098353,580.1149827786894
2025-01-06 23:00:00,38422.15156156057,38661.21129846534,38337.42299107762,38489.18531207465,380.54986101599343
2025-01-07 00:00:00,39218.251884115576,39173.420279461774,39055.24955073655,39166.85347967121,889.0890730855745
2025-01-07 01:00:00,38460.39579350733,38601.329453757215,38377.18066946648,38535.418137637105,861.8070625610663
2025-01-07 02:00:00,38314.02103732246,38518.90369156795,38337.20005712673,38365.958686246784,750.0273115537597
2025-01-07 03:00:00,37689.81447455204,37788.859239600104,37532.593856904,37653.300479267,588.4519990128365
2025-01-07 04:00:00,37123.71204875271,37141.933293096976,36939.68443059152,37108.239435317104,460.7662750872759
2025-01-07 05:00:00,36158.82793055487,36305.28174722506,36050.04814720147,36221.60877985695,627.6068488151175
2025-01-07 06:00:00,38111.77826890931,38033.05543250476,37863.77914763775,38029.61181620163,608.619865230288
2025-01-07 07:00:00,38205.47332776235,38298.86767495079,37989.88583995415,38165.92605579681,237.2851386228352
2025-01-07 08:00:00,39726.76914799162,39724.74027011066,39494.71040001834,39640.6761372059,933.0116616160986
2025-01-07 09:00:00,40845.76310263685,40838.835743016076,40723.9134754843,40746.984019705786,855.0082778013407
2025-01-07 10:00:00,40742.24103658796,40953.861619355186,40751.680772723805,40833.14344593603,401.6775174813108
2025-01-07 11:00:00,41732.790505510915,41935.228330657636,41766.5948324588,41767.56217400298,458.351824231849
2025-01-07 12:00:00,42547.43171977983,42570.5595773516,42423.24401443018,42496.96630708578,506.99614680082647
2025-01-07 13:00:00,42525.27844760894,42649.621922274135,42505.40545541383,42601.77909701906,258.748287855601
2025-01-07 14:00:00,40362.794800351236,40531.09181812206,40273.4308006752,40346.53749587012,669.0378591275773
2025-01-07 15:00:00,40278.12674542418,40345.71318902409,40209.226156684366,40343.07183601011,964.9632857225097
2025-01-07 16:00:00,40166.89982162952,40183.59996238183,39966.254448879154,40166.458992667234,635.8465155880394
2025-01-07 17:00:00,39260.69164627607,39330.90737198885,39170.287218594654,39317.72090090398,908.2488604966424
2025-01-07 18:00:00,38918.550493463816,38913.04696361304,38814.10593418928,38905.93696824549,159.13777548551712
2025-01-07 19:00:00,38524.01919840009,38668.685704078,38432.0198229674,38519.321715245336,496.6864722444053
2025-01-07 20:00:00,39589.29303908976,39548.481936540054,39481.86116044511,39517.80816524898,951.5039159202695
2025-01-07 21:00:00,37945.91053633689,37989.386074713104,37867.277916991654,37918.6092242941,467.8607539882868
2025-01-07 22:00:00,38614.12882917106,38671.358785034885,38623.20628892256,38666.12030050588,704.7034692388555
2025-01-07 23:00:00,39747.623976876996,39692.0198360433,39667.44910277133,39688.10846624168,260.69019584890026
2025-01-08 00:00:00,38800.79054898412,38776.98836109778,38710.59375820785,38757.71775392965,870.1268212956571
2025-01-08 01:00:00,39382.229354078714,39512.50157856176,39271.015120084594,39349.159309995914,284.48586587423887
2025-01-08 02:00:00,39797.0578273691,39857.860162848396,39838.22935946608,39855.26918704105,123.87898348643775
2025-01-08 03:00:00,39632.8063752437,39684.35143132712,39532.80004642047,39648.38332293311,903.4045399692774
2025-01-08 04:00:00,39291.26025780186,39324.47162147904,39198.96994797535,39273.529252470835,341.2572767405886
2025-01-08 05:00:00,40147.21370035308,40262.02527371995,40054.60636818541,40136.76867206364,492.51387622178504
2025-01-08 06:00:00,40420.62821733716,40500.33995545602,40318.03138731976,40346.29662607323,538.6880784245623
2025-01-08 07:00:00,40293.529909073484,40488.89335583142,40147.39736644986,40308.60260471623,120.22237748810565
2025-01-08 08:00:00,40523.846989210135,40725.63913338108,40544.70499160431,40597.05239098692,851.4372131193692
2025-01-08 09:00:00,39184.66207461364,39442.27799298768,39145.92921103977,39249.093526696095,345.07659386743205
2025-01-08 10:00:00,39471.939268438684,39496.12413130272,39332.78793602147,39442.07759490456,846.7676233364815
2025-01-08 11:00:00,38639.45826061141,38749.69113959881,38707.61034400699,38709.73857227077,910.0167776632945
2025-01-08 12:00:00,38883.44916186682,39063.60583801216,38817.160388962024,38946.6651924834,922.9707513324638
2025-01-08 13:00:00,39754.82258689786,39834.29545919816,39674.91177437369,39751.062592463844,142.26937009754954
2025-01-08 14:00:00,40151.17573915106,40219.007088299055,40081.1228755541,40202.363577540746,450.36605263777886
2025-01-08 15:00:00,39702.46935288468,39716.28018135284,39588.50542722815,39659.033608307356,367.4095440608575
2025-01-08 16:00:00,38990.93614804043,39074.88331040146,38763.22058776885,38945.64779311815,293.44634073168106
2025-01-08 17:00:00,41054.49754563994,41041.3879341599,40981.17992390076,41034.98993599284,146.2832321358253
2025-01-08 18:00:00,43092.15608631761,43249.24417693678,43010.6570793988,43177.08579119185,167.62400356222787
2025-01-08 19:00:00,43177.94701033006,43294.371671101115,43030.44033096544,43137.31114635296,491.34460474337163
2025-01-08 20:00:00,43741.16873815376,43966.09510525719,43638.951296682215,43791.058766582835,631.2076001821783
2025-01-08 21:00:00,43432.66601643273,43420.456580046855,43322.382656393886,43342.229512600694,223.13676782706526
2025-01-08 22:00:00,43401.83155189803,43361.15029066028,43203.670937864124,43321.049526764014,759.0023977686051
2025-01-08 23:00:00,43944.34066726418,44079.18268744772,43757.52393193367,43902.13390984824,864.2760864087874
2025-01-09 00:00:00,43981.86400416334,43932.96580317092,43667.71132882696,43884.427554551345,135.4841302316553
2025-01-09 01:00:00,42402.67495400255,42620.336258481155,42274.02676777886,42470.505586949446,611.1507074973665
2025-01-09 02:00:00,41687.11142738001,41786.965720621534,41392.76127739949,41594.71573575205,526.7927949917174
2025-01-09 03:00:00,42473.969937304064,42695.65992889656,42332.903119186834,42512.422322701364,846.0239267356096
2025-01-09 04:00:00,42546.47477103816,42685.695330731534,42610.95843893394,42636.66128629009,726.6598982903258
2025-01-09 05:00:00,42193.2056955204,42356.958684381556,42131.86627078296,42285.1004494656,383.7613040475493
2025-01-09 06:00:00,43635.14642670402,43620.50776058886,43414.80637139711,43551.09765367612,654.2768693640741
2025-01-09 07:00:00,43846.84073986736,43816.83062644541,43760.512671647644,43765.85227665284,119.14246976534842
2025-01-09 08:00:00,43990.89354096779,44087.68187343737,43706.38310455266,43881.642707316736,415.64063390653916
2025-01-09 09:00:00,44856.110971381815,45032.70766304178,44770.47057280829,44860.62493262956,664.7549168965331
2025-01-09 10:00:00,44447.645499137594,44599.53922713821,44341.64176691866,44505.775127180175,199.4267018182552
2025-01-09 11:00:00,45797.27074368114,45925.2473782921,45778.12009095311,45843.96095654605,310.246975944919
2025-01-09 12:00:00,45793.40149467053,45946.125327856884,45702.16672917533,45858.00306503976,954.9650655552028
2025-01-09 13:00:00,46099.668140110836,46299.99941131497,46098.05588245577,46118.67346655555,891.2064768059482
2025-01-09 14:00:00,46232.42956878048,46260.61824149273,46080.65079333069,46119.168126544,308.5045312450991
2025-01-09 15:00:00,46812.933367072575,47008.27096346861,46635.752108320885,46787.72956695656,561.4196599148577
2025-01-09 16:00:00,46302.38596199427,46288.72310834098,46194.64675016859,46237.7491781798,415.1127332500571
2025-01-09 17:00:00,45880.81827627883,45806.188779451295,45571.05453049753,45792.94484696296,934.9770548756917
2025-01-09 18:00:00,47214.16066967382,47303.77032809201,47103.446196382,47139.71924547144,301.9965146529946
2025-01-09 19:00:00,46670.44022852765,46700.96663761928,46523.5166019802,46648.76256376204,622.07758705403
2025-01-09 20:00:00,46207.20796204678,46328.6563690984,45903.303754391105,46123.69464384251,828.5644672523903
2025-01-09 21:00:00,45717.568599594015,45962.264068613935,45685.99390329027,45812.17377121778,467.60789176362886
2025-01-09 22:00:00,44500.77917079376,44755.49538518134,44483.627808882724,44594.19370179333,298.16488175483016
2025-01-09 23:00:00,44064.125667323584,44137.15529691596,43970.13938370864,43986.88317982254,545.6318743125769
2025-01-10 00:00:00,46295.077404846765,46444.631277770335,46173.47001642389,46253.90769140653,609.1587675962119
2025-01-10 01:00:00,45877.19053672506,45870.22807364061,45607.82039737381,45809.0664947198,692.606651192583
2025-01-10 02:00:00,46634.22637414557,46769.119835502526,46448.090820224534,46606.58601713858,777.4449756018771
2025-01-10 03:00:00,47213.65638107155,47163.41097020122,46918.479070496716,47126.03881845698,126.32255473110322
2025-01-10 04:00:00,46935.90462010236,47094.431752618395,46840.869965075246,47015.65259446988,836.170321707156
2025-01-10 05:00:00,47084.13056438748,47397.01130789762,47080.861070199375,47200.62504130841,358.3343198574215
2025-01-10 06:00:00,47460.00383903177,47578.0545478616,47366.61546121662,47428.22557545674,585.9868417442699
2025-01-10 07:00:00,47581.72170317375,47704.991966032816,47494.283422339446,47519.70186265011,587.1399208084993
2025-01-10 08:00:00,47382.29571966577,47626.82711007644,47255.40538279179,47476.65325875535,943.5056385128061
2025-01-10 09:00:00,47741.51124639374,47953.43717156738,47772.860726771796,47789.070076628646,737.3548797807534
2025-01-10 10:00:00,47855.00905840703,48046.898674893564,47815.04128681127,47963.949088222704,884.3831255371387
2025-01-10 11:00:00,47399.3948202106,47570.72816311006,47110.96700419548,47340.30185484397,217.07761611756877
2025-01-10 12:00:00,48814.575559482386,49036.8526074354,48760.933678279216,48869.88975879812,997.4120501419401
2025-01-10 13:00:00,48772.32804580203,48958.599850888466,48744.234061633855,48854.49548835193,815.3285938749365
2025-01-10 14:00:00,47942.52339816372,47925.246234246864,47742.51535949781,47905.513702698896,345.9335742983884
2025-01-10 15:00:00,48615.64930169097,48863.31527882189,48595.37149163756,48632.10280625148,949.254328150839
2025-01-10 16:00:00,50599.00005365442,50577.198281151126,50407.64411327695,50476.85171381008,468.40060568353874
2025-01-10 17:00:00,49376.10775057008,49668.09115223103,49390.18549300535,49447.038364102846,128.02067459606022
2025-01-10 18:00:00,48371.75927869004,48467.351447568086,48144.60436345355,48258.787044024306,266.972964132809
2025-01-10 19:00:00,49767.857202053085,49916.38757198429,49507.54601723263,49700.53240246176,860.3049053051989
2025-01-10 20:00:00,50495.136936408315,50422.17276231613,50380.91137635252,50389.106201916155,654.9852830686642
2025-01-10 21:00:00,51679.91448801269,51985.210956073264,51654.32775945249,51778.99146810584,212.66721298229538
2025-01-10 22:00:00,51018.90156924309,51181.57669426052,51004.63532148643,51130.312234825564,623.774261722959
2025-01-10 23:00:00,52972.81950028817,53094.4097949158,52811.65021836096,53023.09548008143,509.6981341736211
2025-01-11 00:00:00,52647.7417422259,52754.259751175516,52519.76284953052,52596.46495252575,874.1101574702841
2025-01-11 01:00:00,50094.42879380431,50294.66172543711,50089.38735702564,50099.311736434436,194.43716057635737
2025-01-11 02:00:00,50160.75700875774,50300.79092688555,49969.673009238235,50145.80135359205,108.79376267726529
2025-01-11 03:00:00,48933.16145085458,49114.24349594257,48907.276749621495,49034.20464296034,415.5642380882627
2025-01-11 04:00:00,48173.258589834695,48237.46235214353,47935.14638148967,48100.96603680988,280.1352198203291
2025-01-11 05:00:00,47911.303566148716,47918.73728392469,47853.61025849547,47878.6430900258,735.828153838211
2025-01-11 06:00:00,48034.98548939157,48153.73861734972,47774.66089036889,47983.62215709051,821.5552747628126
2025-01-11 07:00:00,47311.223013398994,47491.22633653414,47217.60099827464,47410.7583812286,905.3349904544749
2025-01-11 08:00:00,48713.77219158554,48817.49828166171,48550.607379304216,48707.3421743829,758.4305695797987
2025-01-11 09:00:00,48886.64590972056,48968.51889016947,48933.76981559103,48948.54054774279,243.5902121018695
2025-01-11 10:00:00,48606.499760471124,48921.422951563836,48601.871455359294,48683.87842420034,810.7286564282313
2025-01-11 11:00:00,49159.16753440046,49307.425992907956,49023.14262468114,49145.563169950874,747.2816004450375
2025-01-11 12:00:00,49126.75500592838,49281.18221221764,49064.617582180625,49232.06277986069,127.58725198522546
2025-01-11 13:00:00,49490.44499507792,49463.12964577815,49285.215965292424,49399.48263889141,754.4521627896772
2025-01-11 14:00:00,49090.90354677788,49056.203671944924,48880.64727455605,48971.4988964162,136.09827227123424
2025-01-11 15:00:00,50546.56155564639,50781.27479642557,50415.78505400452,50562.08021614124,752.7318943736228
2025-01-11 16:00:00,51645.755369629456,51936.29619840819,51594.42710024345,51703.44923290873,633.1152957340261
2025-01-11 17:00:00,51747.12855681866,51951.2481360237,51660.85994268045,51715.332268184306,668.4041980832685
2025-01-11 18:00:00,51038.15090547292,51302.98888785078,50887.67512009079,51120.02394118952,313.7889924314899
2025-01-11 19:00:00,51667.20218498308,51826.3161491722,51529.14351926412,51575.81368723726,543.0500708032314
2025-01-11 20:00:00,52151.39017640794,52304.3201314679,52053.785152665725,52188.12190679881,633.6557662914347
2025-01-11 21:00:00,51975.18001445691,51895.87311643223,51752.08202307718,51853.476709839284,332.3200894310148
2025-01-11 22:00:00,50681.43246976808,50758.199747443156,50529.568872503994,50562.655471590035,508.41058724527534
2025-01-11 23:00:00,51701.596410421436,51848.22967929757,51768.07690541593,51787.107825309875,567.7965537004159
